task,condition,questionId,time,choice,y,pred
amzbook,Conf.+Single,31,27.54528951644897,1,1,1
amzbook,Conf.+Single,32,29.96465539932251,0,0,0
amzbook,Conf.+Single,33,34.91215133666992,1,1,1
amzbook,Conf.+Single,34,18.296026945114136,0,0,1
amzbook,Conf.+Single,35,19.438201904296875,0,0,0
amzbook,Conf.+Single,36,16.36025619506836,0,0,0
amzbook,Conf.+Single,37,19.595885515213013,1,1,1
amzbook,Conf.+Single,38,11.885030269622805,0,0,0
amzbook,Conf.+Single,39,21.27063369750977,1,1,1
amzbook,Conf.+Single,40,19.69093990325928,1,1,1
amzbook,Conf.+Single,41,18.903552770614624,0,0,0
amzbook,Conf.+Single,42,21.59097909927368,1,1,1
amzbook,Conf.+Single,43,27.14298439025879,1,1,1
amzbook,Conf.+Single,44,31.730158805847168,0,0,0
amzbook,Conf.+Single,45,18.989382028579712,0,0,0
amzbook,Conf.+Single,46,10.258005142211914,0,0,0
amzbook,Conf.+Single,47,10.81422209739685,0,0,0
amzbook,Conf.+Single,48,19.69534468650818,1,1,1
amzbook,Conf.+Single,49,26.87079381942749,0,0,0
amzbook,Conf.+Single,0,20.074783325195312,1,1,1
amzbook,Conf.+Single,1,16.25162100791931,0,0,0
amzbook,Conf.+Single,2,18.18519401550293,1,1,1
amzbook,Conf.+Single,3,35.67555856704712,0,0,1
amzbook,Conf.+Single,4,29.338030338287357,1,1,0
amzbook,Conf.+Single,5,21.60260248184204,0,0,0
amzbook,Conf.+Single,6,17.12371802330017,1,1,1
amzbook,Conf.+Single,7,24.746233463287357,1,1,1
amzbook,Conf.+Single,8,24.904590606689453,1,1,1
amzbook,Conf.+Single,9,41.35374450683594,0,0,0
amzbook,Conf.+Single,10,76.60754084587097,0,0,0
amzbook,Conf.+Single,11,18.6494300365448,1,1,1
amzbook,Conf.+Single,12,35.306787729263306,1,1,1
amzbook,Conf.+Single,13,16.795602560043335,0,0,0
amzbook,Conf.+Single,14,14.08240294456482,1,1,0
amzbook,Conf.+Single,15,24.663923740386963,0,1,0
amzbook,Conf.+Single,16,9.224252223968506,0,0,0
amzbook,Conf.+Single,17,17.37868356704712,0,0,0
amzbook,Conf.+Single,18,25.58229660987854,0,0,1
amzbook,Conf.+Single,19,29.32423996925354,1,1,1
amzbook,Conf.+Single,20,16.365927696228027,0,0,0
amzbook,Conf.+Single,21,30.689880847930908,1,1,1
amzbook,Conf.+Single,22,19.358765602111816,1,1,1
amzbook,Conf.+Single,23,24.37734150886536,1,1,1
amzbook,Conf.+Single,24,25.25262022018433,1,0,0
amzbook,Conf.+Single,25,14.712763786315918,0,0,1
amzbook,Conf.+Single,26,28.272714853286743,1,0,0
amzbook,Conf.+Single,27,18.2360680103302,1,1,0
amzbook,Conf.+Single,28,47.67626738548279,1,1,1
amzbook,Conf.+Single,29,40.89069700241089,1,1,1
amzbook,Conf.+Single,30,22.15641498565674,0,0,0
amzbook,Conf.+Single,31,34.181072473526,1,1,1
amzbook,Conf.+Single,32,63.43165183067322,0,0,0
amzbook,Conf.+Single,33,43.16991925239563,1,1,1
amzbook,Conf.+Single,34,46.7649712562561,0,0,1
amzbook,Conf.+Single,35,192.13161325454712,0,0,0
amzbook,Conf.+Single,36,268.8018317222595,0,0,0
amzbook,Conf.+Single,37,13.285756826400757,1,1,1
amzbook,Conf.+Single,38,70.09227585792542,0,0,0
amzbook,Conf.+Single,39,20.708649158477783,1,1,1
amzbook,Conf.+Single,40,24.64486312866211,1,1,1
amzbook,Conf.+Single,41,72.93028950691223,0,0,0
amzbook,Conf.+Single,42,28.946000576019287,1,1,1
amzbook,Conf.+Single,43,18.959991693496704,1,1,1
amzbook,Conf.+Single,44,55.04130697250366,0,0,0
amzbook,Conf.+Single,45,96.63619875907898,0,0,0
amzbook,Conf.+Single,46,417.01562881469727,0,0,0
amzbook,Conf.+Single,47,24.979405164718628,0,0,0
amzbook,Conf.+Single,48,282.2371621131897,1,1,1
amzbook,Conf.+Single,49,10.443904161453249,0,0,0
amzbook,Conf.+Single,0,15.698176383972168,1,1,1
amzbook,Conf.+Single,1,12.939712047576904,0,0,0
amzbook,Conf.+Single,2,7.552027463912964,1,1,1
amzbook,Conf.+Single,3,13.573450326919556,0,0,1
amzbook,Conf.+Single,4,7.27505350112915,0,1,0
amzbook,Conf.+Single,5,8.650782346725464,0,0,0
amzbook,Conf.+Single,6,15.522912979125977,1,1,1
amzbook,Conf.+Single,7,9.008333206176758,1,1,1
amzbook,Conf.+Single,8,18.31266140937805,1,1,1
amzbook,Conf.+Single,9,8.037422895431519,0,0,0
amzbook,Conf.+Single,10,6.87628173828125,0,0,0
amzbook,Conf.+Single,11,6.781163692474365,1,1,1
amzbook,Conf.+Single,12,12.732742071151732,1,1,1
amzbook,Conf.+Single,13,19.65037679672241,0,0,0
amzbook,Conf.+Single,14,13.523614645004272,0,1,0
amzbook,Conf.+Single,15,9.103890895843506,0,1,0
amzbook,Conf.+Single,16,10.133150577545166,0,0,0
amzbook,Conf.+Single,17,37.14433574676514,1,0,0
amzbook,Conf.+Single,18,13.261492013931274,0,0,1
amzbook,Conf.+Single,19,16.399600982666016,1,1,1
amzbook,Conf.+Single,20,4.277848958969116,0,0,0
amzbook,Conf.+Single,21,14.031140089035034,1,1,1
amzbook,Conf.+Single,22,6.517828941345215,1,1,1
amzbook,Conf.+Single,23,9.898178815841677,1,1,1
amzbook,Conf.+Single,24,10.582397937774658,0,0,0
amzbook,Conf.+Single,25,15.147008657455444,0,0,1
amzbook,Conf.+Single,26,29.014899969100952,0,0,0
amzbook,Conf.+Single,27,15.72816562652588,1,1,0
amzbook,Conf.+Single,28,7.389665126800537,1,1,1
amzbook,Conf.+Single,29,7.026679992675781,1,1,1
amzbook,Conf.+Single,30,11.072367668151855,0,0,0
amzbook,Conf.+Single,31,9.475127220153809,1,1,1
amzbook,Conf.+Single,32,5.993600368499756,0,0,0
amzbook,Conf.+Single,33,28.82912802696228,0,1,1
amzbook,Conf.+Single,34,8.87212347984314,1,0,1
amzbook,Conf.+Single,35,5.9377031326293945,0,0,0
amzbook,Conf.+Single,36,5.001118183135986,0,0,0
amzbook,Conf.+Single,37,6.600882530212402,1,1,1
amzbook,Conf.+Single,38,4.860662698745728,0,0,0
amzbook,Conf.+Single,39,5.4745402336120605,1,1,1
amzbook,Conf.+Single,40,2.79562783241272,1,1,1
amzbook,Conf.+Single,41,6.346550941467285,0,0,0
amzbook,Conf.+Single,42,7.5435144901275635,1,1,1
amzbook,Conf.+Single,43,4.7021238803863525,1,1,1
amzbook,Conf.+Single,44,3.777513265609741,0,0,0
amzbook,Conf.+Single,45,4.565248489379883,0,0,0
amzbook,Conf.+Single,46,2.435147762298584,0,0,0
amzbook,Conf.+Single,47,2.829261541366577,0,0,0
amzbook,Conf.+Single,48,3.2712345123291016,1,1,1
amzbook,Conf.+Single,49,2.9947702884674072,0,0,0
amzbook,Conf.+Single,0,15.257342100143433,1,1,1
amzbook,Conf.+Single,1,9.6162006855011,0,0,0
amzbook,Conf.+Single,2,9.003932237625122,1,1,1
amzbook,Conf.+Single,3,48.21153497695923,0,0,1
amzbook,Conf.+Single,4,33.09729528427124,0,1,0
amzbook,Conf.+Single,5,26.418386936187744,0,0,0
amzbook,Conf.+Single,6,13.703531503677368,1,1,1
amzbook,Conf.+Single,7,13.70128297805786,1,1,1
amzbook,Conf.+Single,8,14.762335062026978,1,1,1
amzbook,Conf.+Single,9,25.723687171936035,0,0,0
amzbook,Conf.+Single,10,32.50337886810303,0,0,0
amzbook,Conf.+Single,11,11.511001825332642,1,1,1
amzbook,Conf.+Single,12,10.578429698944092,1,1,1
amzbook,Conf.+Single,13,11.982832431793211,0,0,0
amzbook,Conf.+Single,14,13.31530213356018,1,1,0
amzbook,Conf.+Single,15,14.669883728027344,1,1,0
amzbook,Conf.+Single,16,13.488369703292848,1,0,0
amzbook,Conf.+Single,17,11.739540815353394,0,0,0
amzbook,Conf.+Single,18,12.51575207710266,0,0,1
amzbook,Conf.+Single,19,10.828943252563477,1,1,1
amzbook,Conf.+Single,20,12.510361671447754,0,0,0
amzbook,Conf.+Single,21,19.96431279182434,1,1,1
amzbook,Conf.+Single,22,19.48269271850586,1,1,1
amzbook,Conf.+Single,23,5.532465219497681,1,1,1
amzbook,Conf.+Single,24,47.49774360656738,0,0,0
amzbook,Conf.+Single,25,17.487520694732666,0,0,1
amzbook,Conf.+Single,26,39.23095059394837,0,0,0
amzbook,Conf.+Single,27,17.967817068099976,1,1,0
amzbook,Conf.+Single,28,12.409602880477903,1,1,1
amzbook,Conf.+Single,29,9.493934631347656,1,1,1
amzbook,Conf.+Single,30,7.479572296142578,0,0,0
amzbook,Conf.+Single,31,17.293097019195557,1,1,1
amzbook,Conf.+Single,32,7.948339939117432,0,0,0
amzbook,Conf.+Single,33,23.711066007614136,1,1,1
amzbook,Conf.+Single,34,20.136036157608032,0,0,1
amzbook,Conf.+Single,35,13.805589199066162,0,0,0
amzbook,Conf.+Single,36,16.785069704055786,0,0,0
amzbook,Conf.+Single,37,7.78543758392334,1,1,1
amzbook,Conf.+Single,38,14.492697954177856,0,0,0
amzbook,Conf.+Single,39,26.907881498336792,1,1,1
amzbook,Conf.+Single,40,7.133884429931641,1,1,1
amzbook,Conf.+Single,41,7.744331359863281,0,0,0
amzbook,Conf.+Single,42,20.35003972053528,1,1,1
amzbook,Conf.+Single,43,6.612818479537964,1,1,1
amzbook,Conf.+Single,44,11.914754152297974,0,0,0
amzbook,Conf.+Single,45,17.41957664489746,1,0,0
amzbook,Conf.+Single,46,11.143947839736938,0,0,0
amzbook,Conf.+Single,47,7.650358200073242,0,0,0
amzbook,Conf.+Single,48,8.604994297027588,1,1,1
amzbook,Conf.+Single,49,13.150781869888306,0,0,0
amzbook,Conf.+Single,0,14.909228563308716,1,1,1
amzbook,Conf.+Single,1,13.28799533843994,0,0,0
amzbook,Conf.+Single,2,15.970688581466677,1,1,1
amzbook,Conf.+Single,3,10.210928916931152,0,0,1
amzbook,Conf.+Single,4,10.511127471923828,1,1,0
amzbook,Conf.+Single,5,14.082221031188965,0,0,0
amzbook,Conf.+Single,6,15.612868309020996,1,1,1
amzbook,Conf.+Single,7,8.88345456123352,1,1,1
amzbook,Conf.+Single,8,11.51280951499939,1,1,1
amzbook,Conf.+Single,9,12.76256012916565,0,0,0
amzbook,Conf.+Single,10,14.20823860168457,0,0,0
amzbook,Conf.+Single,11,8.86513352394104,1,1,1
amzbook,Conf.+Single,12,9.63600778579712,1,1,1
amzbook,Conf.+Single,13,11.007587432861328,0,0,0
amzbook,Conf.+Single,14,11.900614500045776,1,1,0
amzbook,Conf.+Single,15,31.80268621444702,1,1,0
amzbook,Conf.+Single,16,10.721328020095823,0,0,0
amzbook,Conf.+Single,17,12.496604681015016,0,0,0
amzbook,Conf.+Single,18,16.604774951934814,0,0,1
amzbook,Conf.+Single,19,15.871737003326416,1,1,1
amzbook,Conf.+Single,20,7.922712564468384,0,0,0
amzbook,Conf.+Single,21,29.729265928268436,1,1,1
amzbook,Conf.+Single,22,16.58042550086975,1,1,1
amzbook,Conf.+Single,23,15.477203607559204,1,1,1
amzbook,Conf.+Single,24,14.459133863449097,0,0,0
amzbook,Conf.+Single,25,11.513043880462646,0,0,1
amzbook,Conf.+Single,26,13.630541563034058,0,0,0
amzbook,Conf.+Single,27,12.60111951828003,1,1,0
amzbook,Conf.+Single,28,9.1851806640625,1,1,1
amzbook,Conf.+Single,29,9.747534275054932,1,1,1
amzbook,Conf.+Single,30,13.074437379837036,0,0,0
amzbook,Conf.+Single,31,11.59169316291809,1,1,1
amzbook,Conf.+Single,32,17.35305380821228,0,0,0
amzbook,Conf.+Single,33,28.872196435928345,1,1,1
amzbook,Conf.+Single,34,10.74838376045227,0,0,1
amzbook,Conf.+Single,35,13.201403856277466,0,0,0
amzbook,Conf.+Single,36,9.365795612335203,0,0,0
amzbook,Conf.+Single,37,7.182362794876099,1,1,1
amzbook,Conf.+Single,38,10.811450004577637,0,0,0
amzbook,Conf.+Single,39,17.43989849090576,1,1,1
amzbook,Conf.+Single,40,7.325199604034424,1,1,1
amzbook,Conf.+Single,41,10.681432247161863,0,0,0
amzbook,Conf.+Single,42,15.445987462997437,1,1,1
amzbook,Conf.+Single,43,6.230528354644775,1,1,1
amzbook,Conf.+Single,44,16.42346501350403,0,0,0
amzbook,Conf.+Single,45,10.59968328475952,0,0,0
amzbook,Conf.+Single,46,25.954653024673465,0,0,0
amzbook,Conf.+Single,47,4.76923680305481,0,0,0
amzbook,Conf.+Single,48,10.803210496902466,1,1,1
amzbook,Conf.+Single,49,13.576406717300417,0,0,0
amzbook,Conf.+Single,0,4.035661697387695,1,1,1
amzbook,Conf.+Single,1,7.110922336578369,0,0,0
amzbook,Conf.+Single,2,5.887693166732788,1,1,1
amzbook,Conf.+Single,3,14.447677373886108,0,0,1
amzbook,Conf.+Single,4,7.518206357955933,0,1,0
amzbook,Conf.+Single,5,8.394473791122437,0,0,0
amzbook,Conf.+Single,6,12.671300888061523,1,1,1
amzbook,Conf.+Single,7,6.050426721572876,1,1,1
amzbook,Conf.+Single,8,9.421936273574827,1,1,1
amzbook,Conf.+Single,9,12.609325885772703,0,0,0
amzbook,Conf.+Single,10,11.190486192703249,0,0,0
amzbook,Conf.+Single,11,6.236927509307861,1,1,1
amzbook,Conf.+Single,12,10.3086199760437,0,1,1
amzbook,Conf.+Single,13,10.927892923355104,0,0,0
amzbook,Conf.+Single,14,10.88012957572937,0,1,0
amzbook,Conf.+Single,15,8.67868709564209,0,1,0
amzbook,Conf.+Single,16,5.771670818328857,0,0,0
amzbook,Conf.+Single,17,13.278339862823486,1,0,0
amzbook,Conf.+Single,18,2.2483057975769043,1,0,1
amzbook,Conf.+Single,19,4.554506540298462,1,1,1
amzbook,Conf.+Single,20,12.585079193115234,0,0,0
amzbook,Conf.+Single,21,7.044561147689819,0,1,1
amzbook,Conf.+Single,22,4.764318466186523,1,1,1
amzbook,Conf.+Single,23,5.889548063278198,1,1,1
amzbook,Conf.+Single,24,4.542003631591797,0,0,0
amzbook,Conf.+Single,25,6.481091976165772,0,0,1
amzbook,Conf.+Single,26,5.082762002944946,0,0,0
amzbook,Conf.+Single,27,8.895413875579834,0,1,0
amzbook,Conf.+Single,28,3.755803823471069,1,1,1
amzbook,Conf.+Single,29,7.008279085159302,1,1,1
amzbook,Conf.+Single,30,4.801835536956787,0,0,0
amzbook,Conf.+Single,31,3.172409772872925,1,1,1
amzbook,Conf.+Single,32,5.006676435470581,0,0,0
amzbook,Conf.+Single,33,5.981709957122803,1,1,1
amzbook,Conf.+Single,34,4.263872146606445,1,0,1
amzbook,Conf.+Single,35,2.733389139175415,0,0,0
amzbook,Conf.+Single,36,3.793070316314697,0,0,0
amzbook,Conf.+Single,37,5.377430438995361,1,1,1
amzbook,Conf.+Single,38,4.960958957672119,0,0,0
amzbook,Conf.+Single,39,5.161036968231201,1,1,1
amzbook,Conf.+Single,40,3.167304754257202,1,1,1
amzbook,Conf.+Single,41,3.682511568069458,0,0,0
amzbook,Conf.+Single,42,4.051943778991699,1,1,1
amzbook,Conf.+Single,43,2.4051783084869385,1,1,1
amzbook,Conf.+Single,44,4.072076320648193,0,0,0
amzbook,Conf.+Single,45,9.14465880393982,0,0,0
amzbook,Conf.+Single,46,4.993947744369507,0,0,0
amzbook,Conf.+Single,47,3.590134620666504,0,0,0
amzbook,Conf.+Single,48,3.7568984031677246,1,1,1
amzbook,Conf.+Single,49,5.176100254058838,0,0,0
amzbook,Conf.+Single,0,16.110942602157593,1,1,1
amzbook,Conf.+Single,1,21.56551194190979,0,0,0
amzbook,Conf.+Single,2,18.93191409111023,1,1,1
amzbook,Conf.+Single,3,25.886454343795776,0,0,1
amzbook,Conf.+Single,4,43.11911678314209,0,1,0
amzbook,Conf.+Single,5,25.160491466522217,0,0,0
amzbook,Conf.+Single,6,18.82115650177002,1,1,1
amzbook,Conf.+Single,7,12.94977855682373,1,1,1
amzbook,Conf.+Single,8,21.361085414886475,1,1,1
amzbook,Conf.+Single,9,17.03088927268982,0,0,0
amzbook,Conf.+Single,10,22.89083480834961,1,0,0
amzbook,Conf.+Single,11,15.230798959732056,1,1,1
amzbook,Conf.+Single,12,7.93071699142456,1,1,1
amzbook,Conf.+Single,13,15.5700204372406,0,0,0
amzbook,Conf.+Single,14,15.76732087135315,1,1,0
amzbook,Conf.+Single,15,36.733726024627686,0,1,0
amzbook,Conf.+Single,16,14.090318202972412,0,0,0
amzbook,Conf.+Single,17,16.359408378601074,0,0,0
amzbook,Conf.+Single,18,18.66722798347473,0,0,1
amzbook,Conf.+Single,19,18.245469093322757,1,1,1
amzbook,Conf.+Single,20,13.33131742477417,0,0,0
amzbook,Conf.+Single,21,11.109662294387816,1,1,1
amzbook,Conf.+Single,22,28.07022857666016,0,1,1
amzbook,Conf.+Single,23,16.182197332382202,1,1,1
amzbook,Conf.+Single,24,12.419677019119264,0,0,0
amzbook,Conf.+Single,25,24.089954376220703,0,0,1
amzbook,Conf.+Single,26,31.651796340942383,0,0,0
amzbook,Conf.+Single,27,20.0660936832428,1,1,0
amzbook,Conf.+Single,28,10.609004259109495,1,1,1
amzbook,Conf.+Single,29,8.020347356796265,1,1,1
amzbook,Conf.+Single,30,12.182852745056152,0,0,0
amzbook,Conf.+Single,31,13.710903644561768,1,1,1
amzbook,Conf.+Single,32,12.934425830841064,0,0,0
amzbook,Conf.+Single,33,42.3218367099762,1,1,1
amzbook,Conf.+Single,34,19.130847692489624,0,0,1
amzbook,Conf.+Single,35,22.3004367351532,0,0,0
amzbook,Conf.+Single,36,25.64991927146912,0,0,0
amzbook,Conf.+Single,37,19.29551863670349,1,1,1
amzbook,Conf.+Single,38,23.43166947364807,0,0,0
amzbook,Conf.+Single,39,59.45072793960571,1,1,1
amzbook,Conf.+Single,40,10.630046367645264,1,1,1
amzbook,Conf.+Single,41,16.041786670684814,0,0,0
amzbook,Conf.+Single,42,33.55815291404724,1,1,1
amzbook,Conf.+Single,43,16.360594749450684,1,1,1
amzbook,Conf.+Single,44,19.65622591972351,0,0,0
amzbook,Conf.+Single,45,27.300204038619995,0,0,0
amzbook,Conf.+Single,46,13.690195083618164,0,0,0
amzbook,Conf.+Single,47,10.199735164642334,0,0,0
amzbook,Conf.+Single,48,26.149073123931885,1,1,1
amzbook,Conf.+Single,49,11.589019298553469,0,0,0
amzbook,Conf.+Single,0,7.978492736816406,1,1,1
amzbook,Conf.+Single,1,16.803306341171265,0,0,0
amzbook,Conf.+Single,2,7.435763835906982,1,1,1
amzbook,Conf.+Single,3,16.792046785354614,0,0,1
amzbook,Conf.+Single,4,15.35873246192932,1,1,0
amzbook,Conf.+Single,5,9.218746662139893,0,0,0
amzbook,Conf.+Single,6,11.203142881393433,1,1,1
amzbook,Conf.+Single,7,6.362737417221069,1,1,1
amzbook,Conf.+Single,8,15.072683334350586,1,1,1
amzbook,Conf.+Single,9,9.220458269119264,0,0,0
amzbook,Conf.+Single,10,13.112293243408203,0,0,0
amzbook,Conf.+Single,11,13.447772741317747,1,1,1
amzbook,Conf.+Single,12,11.281474828720093,1,1,1
amzbook,Conf.+Single,13,8.47569465637207,0,0,0
amzbook,Conf.+Single,14,19.482390642166138,1,1,0
amzbook,Conf.+Single,15,25.10971736907959,0,1,0
amzbook,Conf.+Single,16,17.067769050598145,0,0,0
amzbook,Conf.+Single,17,13.19965386390686,0,0,0
amzbook,Conf.+Single,18,15.998698234558104,0,0,1
amzbook,Conf.+Single,19,12.371049165725708,1,1,1
amzbook,Conf.+Single,20,12.807820558547974,0,0,0
amzbook,Conf.+Single,21,15.254465341567991,1,1,1
amzbook,Conf.+Single,22,7.562383651733398,1,1,1
amzbook,Conf.+Single,23,26.633469820022583,1,1,1
amzbook,Conf.+Single,24,21.713096380233765,0,0,0
amzbook,Conf.+Single,25,10.73277473449707,0,0,1
amzbook,Conf.+Single,26,24.06911873817444,1,0,0
amzbook,Conf.+Single,27,14.625159978866575,1,1,0
amzbook,Conf.+Single,28,15.361917972564695,1,1,1
amzbook,Conf.+Single,29,7.790771007537842,1,1,1
amzbook,Conf.+Single,30,8.994247674942017,0,0,0
amzbook,Conf.+Single,31,16.397608995437622,1,1,1
amzbook,Conf.+Single,32,6.824808359146118,0,0,0
amzbook,Conf.+Single,33,14.848099946975708,1,1,1
amzbook,Conf.+Single,34,18.32822012901306,1,0,1
amzbook,Conf.+Single,35,14.216035842895508,0,0,0
amzbook,Conf.+Single,36,21.759597539901733,0,0,0
amzbook,Conf.+Single,37,16.89357304573059,1,1,1
amzbook,Conf.+Single,38,10.150190830230711,0,0,0
amzbook,Conf.+Single,39,9.545721054077148,1,1,1
amzbook,Conf.+Single,40,7.061765193939209,1,1,1
amzbook,Conf.+Single,41,24.47967839241028,0,0,0
amzbook,Conf.+Single,42,8.80286169052124,1,1,1
amzbook,Conf.+Single,43,17.372368335723877,1,1,1
amzbook,Conf.+Single,44,12.079646348953249,0,0,0
amzbook,Conf.+Single,45,24.167052507400516,0,0,0
amzbook,Conf.+Single,46,7.187118291854858,0,0,0
amzbook,Conf.+Single,47,3.2922935485839844,0,0,0
amzbook,Conf.+Single,48,16.12147879600525,1,1,1
amzbook,Conf.+Single,49,7.888798236846924,0,0,0
amzbook,Conf.+Single,0,4.51442551612854,1,1,1
amzbook,Conf.+Single,1,2.9583699703216557,0,0,0
amzbook,Conf.+Single,2,2.4886302947998047,1,1,1
amzbook,Conf.+Single,3,13.3561270236969,0,0,1
amzbook,Conf.+Single,4,3.563591480255127,0,1,0
amzbook,Conf.+Single,5,2.541122913360596,0,0,0
amzbook,Conf.+Single,6,2.0380570888519287,1,1,1
amzbook,Conf.+Single,7,2.868278741836548,1,1,1
amzbook,Conf.+Single,8,28.66805529594421,1,1,1
amzbook,Conf.+Single,9,13.332878351211548,0,0,0
amzbook,Conf.+Single,10,7.875974655151367,0,0,0
amzbook,Conf.+Single,11,2.4638631343841557,1,1,1
amzbook,Conf.+Single,12,18.81779623031616,1,1,1
amzbook,Conf.+Single,13,2.9593698978424072,0,0,0
amzbook,Conf.+Single,14,9.000757217407227,1,1,0
amzbook,Conf.+Single,15,20.4641592502594,0,1,0
amzbook,Conf.+Single,16,3.0959789752960205,0,0,0
amzbook,Conf.+Single,17,17.80485439300537,0,0,0
amzbook,Conf.+Single,18,3.1661293506622314,1,0,1
amzbook,Conf.+Single,19,2.2510242462158203,1,1,1
amzbook,Conf.+Single,20,22.599942207336422,0,0,0
amzbook,Conf.+Single,21,24.674236059188843,1,1,1
amzbook,Conf.+Single,22,6.453480005264282,1,1,1
amzbook,Conf.+Single,23,2.353440046310425,1,1,1
amzbook,Conf.+Single,24,3.038541078567505,0,0,0
amzbook,Conf.+Single,25,9.125794172286987,0,0,1
amzbook,Conf.+Single,26,24.149426460266117,0,0,0
amzbook,Conf.+Single,27,10.673702716827393,1,1,0
amzbook,Conf.+Single,28,2.08677077293396,1,1,1
amzbook,Conf.+Single,29,1.7282915115356443,1,1,1
amzbook,Conf.+Single,30,20.44642734527588,0,0,0
amzbook,Conf.+Single,31,3.00125503540039,1,1,1
amzbook,Conf.+Single,32,2.213374614715576,0,0,0
amzbook,Conf.+Single,33,27.35133528709412,1,1,1
amzbook,Conf.+Single,34,2.046049833297729,1,0,1
amzbook,Conf.+Single,35,6.590584754943848,0,0,0
amzbook,Conf.+Single,36,11.483718395233154,0,0,0
amzbook,Conf.+Single,37,5.171972274780273,1,1,1
amzbook,Conf.+Single,38,2.09585189819336,0,0,0
amzbook,Conf.+Single,39,7.630987644195557,1,1,1
amzbook,Conf.+Single,40,2.7265632152557373,1,1,1
amzbook,Conf.+Single,41,6.083391189575195,0,0,0
amzbook,Conf.+Single,42,4.124375343322754,1,1,1
amzbook,Conf.+Single,43,3.971092700958252,1,1,1
amzbook,Conf.+Single,44,12.843492984771729,0,0,0
amzbook,Conf.+Single,45,2.1885385513305664,0,0,0
amzbook,Conf.+Single,46,6.463595628738403,0,0,0
amzbook,Conf.+Single,47,7.253769636154175,0,0,0
amzbook,Conf.+Single,48,10.571013927459717,1,1,1
amzbook,Conf.+Single,49,8.9684419631958,0,0,0
amzbook,Conf.+Single,0,300.2694642543793,1,1,1
amzbook,Conf.+Single,1,27.643199920654297,0,0,0
amzbook,Conf.+Single,2,24.2567400932312,1,1,1
amzbook,Conf.+Single,3,32.84162402153015,0,0,1
amzbook,Conf.+Single,4,49.32820415496826,1,1,0
amzbook,Conf.+Single,5,17.104777574539185,0,0,0
amzbook,Conf.+Single,6,456.20493745803833,1,1,1
amzbook,Conf.+Single,7,7.664856195449829,1,1,1
amzbook,Conf.+Single,8,55.70693993568421,1,1,1
amzbook,Conf.+Single,9,14.256476640701294,0,0,0
amzbook,Conf.+Single,10,212.03171634674072,0,0,0
amzbook,Conf.+Single,11,48.12454032897949,1,1,1
amzbook,Conf.+Single,12,17.05648374557495,1,1,1
amzbook,Conf.+Single,13,17.197128295898438,0,0,0
amzbook,Conf.+Single,14,33.34678053855896,1,1,0
amzbook,Conf.+Single,15,44.76308488845825,0,1,0
amzbook,Conf.+Single,16,40.26656246185303,0,0,0
amzbook,Conf.+Single,17,12.207331418991089,0,0,0
amzbook,Conf.+Single,18,29.74514365196228,0,0,1
amzbook,Conf.+Single,19,17.20895218849182,1,1,1
amzbook,Conf.+Single,20,11.146473169326782,0,0,0
amzbook,Conf.+Single,21,26.387842893600464,1,1,1
amzbook,Conf.+Single,22,31.4314398765564,0,1,1
amzbook,Conf.+Single,23,15.208420991897585,1,1,1
amzbook,Conf.+Single,24,23.739590883255005,0,0,0
amzbook,Conf.+Single,25,15.426022052764893,0,0,1
amzbook,Conf.+Single,26,29.60313844680786,0,0,0
amzbook,Conf.+Single,27,13.256827354431152,1,1,0
amzbook,Conf.+Single,28,13.06124186515808,1,1,1
amzbook,Conf.+Single,29,10.80359697341919,1,1,1
amzbook,Conf.+Single,30,23.781586170196533,0,0,0
amzbook,Conf.+Single,31,16.605127573013306,1,1,1
amzbook,Conf.+Single,32,11.273771047592165,0,0,0
amzbook,Conf.+Single,33,41.6623694896698,1,1,1
amzbook,Conf.+Single,34,12.26602268218994,0,0,1
amzbook,Conf.+Single,35,12.658146142959597,0,0,0
amzbook,Conf.+Single,36,10.989099740982056,0,0,0
amzbook,Conf.+Single,37,11.971223831176758,1,1,1
amzbook,Conf.+Single,38,19.23486924171448,0,0,0
amzbook,Conf.+Single,39,11.657650232315063,1,1,1
amzbook,Conf.+Single,40,10.288719654083252,1,1,1
amzbook,Conf.+Single,41,11.325335025787354,0,0,0
amzbook,Conf.+Single,42,12.922776222229004,1,1,1
amzbook,Conf.+Single,43,7.552791357040405,1,1,1
amzbook,Conf.+Single,44,10.419590473175049,0,0,0
amzbook,Conf.+Single,45,17.632989168167114,0,0,0
amzbook,Conf.+Single,46,9.201623439788818,0,0,0
amzbook,Conf.+Single,47,6.962920427322388,0,0,0
amzbook,Conf.+Single,48,12.54168963432312,1,1,1
amzbook,Conf.+Single,49,14.210895776748655,0,0,0
amzbook,Conf.+Single,0,25.04004454612732,1,1,1
amzbook,Conf.+Single,1,32.983694314956665,0,0,0
amzbook,Conf.+Single,2,27.265175580978397,1,1,1
amzbook,Conf.+Single,3,32.13277649879456,0,0,1
amzbook,Conf.+Single,4,39.54133749008179,0,1,0
amzbook,Conf.+Single,5,22.09745621681213,0,0,0
amzbook,Conf.+Single,6,21.669712781906128,1,1,1
amzbook,Conf.+Single,7,26.11532187461853,1,1,1
amzbook,Conf.+Single,8,50.03603148460388,1,1,1
amzbook,Conf.+Single,9,37.74208211898804,0,0,0
amzbook,Conf.+Single,10,47.90257906913757,0,0,0
amzbook,Conf.+Single,11,50.75095462799072,1,1,1
