testid,X,Y,pred_x,conf_x,expert,system,questionId,Unnamed: 0,assignmentId,task,condition,time,choice,y,pred_y,conf_y,conf2,pred2,correctness,percent_correct
164870,"UPDATED: JAN 19, 2009 Drank a 9 months old 0,33 litre at 10 degrees Celsius. It appeared with a huge creamy thick head that kept the flavoury scent away from me. Underneath was a bit conservative quadruple. No taste was dominant. Therefore hard to describe this beer. Had ideas of burned malts, brown sugar and coffee. Absolutely nothing fruity here. It is balanced, will not bore you, not surprise you either. Just plain enjoyable.",1,1,0.75595238095238,"UPDATED: JAN 19, 2009 Drank a 9 months old 0,33 litre at 10 degrees Celsius. It appeared with a huge creamy thick head that kept the flavoury scent away from me. Underneath was a bit conservative quadruple. <span class='class0'>No taste was dominant.</span> Therefore hard to describe this beer. Had ideas of burned malts, brown sugar and coffee. Absolutely nothing fruity here. It is balanced, will not bore you, not surprise you either. <span class='class1'>Just plain enjoyable.</span>","UPDATED: JAN 19, 2009 Drank a 9 months old 0,33 litre at 10 degrees Celsius. It appeared with a huge creamy thick head that kept the flavoury scent away from me. Underneath was a bit conservative quadruple. <span class=class0>No</span> taste was dominant. Therefore hard to describe this beer. Had ideas of burned malts, brown sugar and coffee. <span class=class0>Absolutely</span> <span class=class0>nothing</span> <span class=class1>fruity</span> here. It is <span class=class1>balanced</span>, will <span class=class0>not</span> bore you, not surprise you either. Just plain <span class=class1>enjoyable</span>.",24,24,3e5ad666,beer,Conf.+Single,7.306078195571899,1,1,1,0.7559523809523809,,,1,0.9659090909090909
114474,"(On tap at the brewpub) I was a little confused when I saw Ompher had an eukalyptus beer which was GREEN. This beer is GREEN too, but its certainly not eukaliptus. The english menu at the brewpub called this speciality nettle beer. And really.. it was tasty and balanced... weird experience. When youre in Prague, give this beer a try!  Aroma of pepper, spinach and nettle. Slightly hoppy. Hazy, GREEN coloured with an off-white-greenish, short lasting head. Taste is of pepper, spinach and nettle (yes, its still beer..). Not artificial, like all Dum-brews. Quite dry.",1,1,0.6404494382022471,"(On tap at the brewpub) I was a little confused when I saw Ompher had an eukalyptus beer which was GREEN. This beer is GREEN too, but its certainly not eukaliptus. The english menu at the brewpub called this speciality nettle beer. And really.. it was tasty and balanced... <span class='class0'>weird experience.</span> When youre in Prague, <span class='class1'>give this beer a try! </span> Aroma of pepper, spinach and nettle. Slightly hoppy. Hazy, GREEN coloured with an off-white-greenish, short lasting head. Taste is of pepper, spinach and nettle (yes, its still beer..). Not artificial, like all Dum-brews. Quite dry.","(On tap at the brewpub) I was a little confused when I saw Ompher had an eukalyptus beer which was GREEN. This beer is GREEN too, but its certainly not eukaliptus. The english menu at the brewpub called this speciality nettle beer. And really.. it was <span class=class1>tasty</span> and <span class=class1>balanced</span>... weird experience. When youre in <span class=class1>Prague</span>, give this beer a try!  Aroma of pepper, <span class=class0>spinach</span> and nettle. Slightly hoppy. Hazy, GREEN coloured with an off-white-greenish, short lasting head. Taste is of pepper, spinach and nettle (yes, its still beer..). <span class=class1>Not</span> <span class=class0>artificial</span>, like all Dum-brews. Quite dry.",25,25,3e5ad666,beer,Conf.+Single,16.888765573501587,1,1,1,0.6404494382022472,,,1,0.9772727272727273
671847,"Cask at The White Horse, Oxford. Pours a thick cloudy straw color, with a small white head. High frequency, bright apple skin aroma, mixed with a leathery, woolly character. There has got to be some bret in this! Tart, earthy, a little medicinal flavor, but in a really good way. Some definite sweetness, but it finishes clean. Soft carbonation. Based on the ratings here, it must be pretty dreadful stuff at least some of the time. But based on this tasting, it has the potential to be fantastic at least once in awhile. I certainly no cider expert--maybe there is significant variation between apple harvests?",1,1,0.93574297188755,"Cask at The White Horse, Oxford. Pours a thick cloudy straw color, with a small white head. High frequency, bright apple skin aroma, mixed with a leathery, woolly character. There has got to be some bret in this! Tart, earthy, a little medicinal flavor, but in a really good way. Some definite sweetness, but it finishes clean. Soft carbonation. Based on the ratings here, it must be <span class='class0'>pretty dreadful stuff </span>at least some of the time. But <span class='class1'>based on this tasting, it has the potential to be fantastic </span>at least once in awhile. I certainly no cider expert--maybe there is significant variation between apple harvests?","Cask <span class=class1>at</span> The White Horse, Oxford. Pours a thick <span class=class1>cloudy</span> straw color, with a small white head. High frequency, bright apple skin aroma, mixed with a leathery, woolly character. There has got <span class=class0>to</span> <span class=class1>be</span> some bret in this! <span class=class1>Tart</span>, earthy, a little <span class=class0>medicinal</span> flavor, <span class=class1>but</span> in a really <span class=class1>good</span> way. Some <span class=class1>definite</span> sweetness, but it finishes <span class=class1>clean</span>. <span class=class1>Soft</span> carbonation. Based on the ratings <span class=class0>here</span>, it must be pretty <span class=class0>dreadful</span> stuff at <span class=class0>least</span> some of the time. <span class=class1>But</span> based on this tasting, it has the potential to be <span class=class1>fantastic</span> at least once in awhile. I certainly <span class=class0>no</span> cider <span class=class1>expert</span>--maybe there is significant variation between apple <span class=class1>harvests</span>?",26,26,3e5ad666,beer,Conf.+Single,15.906027555465698,1,1,1,0.9357429718875502,,,1,0.9659090909090909
783326,"UPDATED: JUL 11, 2008 Friendly tart aroma that approaches artificial sweet, but never quite gets there.  It reminds me of the smell of fresh spring water. Crystal clear with hardly any color, reminds me of soda water.  Delicious sweet flavor that is somewhat more than the personality of apple cider. Very nice carbonation, even after sitting for a while. Overall a very acceptable perry.  Clean unadulterated fun. Wish it had less additives. Has some background hints of harsh alky peeking thru. Finish? Its gone?  Permeating volatile olfactory on the finish.",1,1,0.897435897435897,"UPDATED: JUL 11, 2008 Friendly tart aroma that approaches artificial sweet, but never quite gets there.  It reminds me of the smell of fresh spring water. Crystal clear with hardly any color, reminds me of soda water.  Delicious sweet flavor that is somewhat more than the personality of apple cider. Very nice carbonation, even after sitting for a while. <span class='class1'>Overall a very acceptable perry.</span>  Clean unadulterated fun. <span class='class0'>Wish it had less additives.</span> Has some background hints of harsh alky peeking thru. Finish? Its gone?  Permeating volatile olfactory on the finish.","UPDATED: JUL 11, 2008 Friendly tart aroma that approaches artificial sweet, but never quite gets there.  It reminds me of the smell of fresh spring <span class=class0>water</span>. Crystal clear with hardly any color, reminds me of soda water.  <span class=class1>Delicious</span> sweet flavor that is somewhat more than the personality of apple cider. Very <span class=class1>nice</span> carbonation, even after sitting for a while. <span class=class1>Overall</span> a very <span class=class1>acceptable</span> perry.  <span class=class1>Clean</span> <span class=class0>unadulterated</span> <span class=class1>fun</span>. Wish it had less <span class=class0>additives</span>. Has some background hints of harsh alky peeking thru. Finish? Its gone?  Permeating volatile olfactory on the finish.",27,27,3e5ad666,beer,Conf.+Single,10.826690196990969,1,1,1,0.8974358974358975,,,1,0.9431818181818182
334736,"A: The pour is a golden orange color with a big white head.  The appearance certainly isnt what I expected...		S: At first the smoke doesnt seem all that strong and theres just a hint of sweetness.  As the beer sits for a moment the smoke really comes out and is pretty much all you can smell.		T: The flavor is dominated by the smoke, but its not so strong that you feel like youre chewing on a campfire.  Theres a bit of bread and sweetness underneath it all.		M: Fairly light in body with a medium level of carbonaiton.		O: Im normally not one for smoked beers, but this wasnt too terrible.  Probably couldnt drink too much, but good to try at least.",1,1,0.543589743589743,"A: The pour is a golden orange color with a big white head.  The appearance <span class='class0'>certainly isnt what I expected.</span>..		S: At first the smoke doesnt seem all that strong and theres just a hint of sweetness.  As the beer sits for a moment the smoke really comes out and is pretty much all you can smell.		T: The flavor is dominated by the smoke, but its not so strong that you feel like youre chewing on a campfire.  Theres a bit of bread and sweetness underneath it all.		M: Fairly light in body with a medium level of carbonaiton.		O: Im normally not one for smoked beers, but this wasnt too terrible.  Probably couldnt drink too much, but <span class='class1'>good to try at least.</span>","A: The pour is a golden orange color with a big white head.  The appearance certainly isnt what I expected...		S: At first the <span class=class0>smoke</span> doesnt seem all that strong and theres just a hint of sweetness.  As the beer sits for a moment the smoke really comes out and is pretty much all you can smell.		T: The flavor is dominated by the smoke, <span class=class1>but</span> its not so strong that you feel like youre chewing on a <span class=class1>campfire</span>.  Theres a bit of bread and sweetness underneath it all.		M: Fairly <span class=class0>light</span> in body with a medium level of carbonaiton.		O: Im normally not one for <span class=class1>smoked</span> <span class=class0>beers</span>, but this <span class=class1>wasnt</span> <span class=class1>too</span> <span class=class0>terrible</span>.  Probably <span class=class0>couldnt</span> drink too much, but good to try at <span class=class0>least</span>.",28,28,3e5ad666,beer,Conf.+Single,12.927943706512451,0,1,1,0.5435897435897435,,,0,0.8068181818181818
235577,"Draft at The Gypsy Hut.  Dark brown color, strong piney hop aroma, creamy texture, intense but not over the top hoppy flavor moderated somewhat by undercurrent of sweet malt.  I have to add that I intrigued by the commercial description but even a tasteless, unsophisticated slob like me (and many others on here, apparently) likes this beer.  Aggressive?  Yes, Stone, when compared to, say, Michelob Light.  Pretty wimpy when compared to Rogue Dead Guy Ale, though (just kidding!).",1,1,0.6404494382022471,"Draft at The Gypsy Hut.  Dark brown color, strong piney hop aroma, creamy texture, intense but not over the top hoppy flavor moderated somewhat by undercurrent of sweet malt.  I have to add that I intrigued by the commercial description but even a tasteless, unsophisticated slob like me (and many others on here, apparently) <span class='class1'>likes this beer.</span>  Aggressive?  Yes, Stone, when compared to, say, Michelob Light.  <span class='class0'>Pretty wimpy </span>when compared to Rogue Dead Guy Ale, though (just kidding!).","Draft at The Gypsy Hut.  Dark brown color, strong piney hop aroma, creamy texture, intense but not over the <span class=class1>top</span> hoppy flavor moderated somewhat by undercurrent of sweet malt.  I have to add that I intrigued by the commercial description but even a <span class=class0>tasteless</span>, unsophisticated slob like me (and many others on here, apparently) <span class=class1>likes</span> this beer.  <span class=class1>Aggressive</span>?  Yes, <span class=class1>Stone</span>, when compared to, say, Michelob Light.  Pretty <span class=class0>wimpy</span> when compared to Rogue Dead Guy Ale, though (just kidding!).",29,29,3e5ad666,beer,Conf.+Single,53.60205507278442,1,1,1,0.6404494382022472,,,1,0.9545454545454546
990716,"This is my first cider. 500ml bottle. Pours a clear yellow with light fizzy white head. Aroma is of apple and maybe a little yeasty. Flavor is tart, some citric lemon like qualities, and with a hint of sourness that seems just right. Finish is dry and fairly short. Man, I didnt realize cider was this yummy. I think Ill have to try others. Went back to the store and got another bottle already of this one.",1,1,0.9568345323741,"This is my first cider. 500ml bottle. Pours a clear yellow with light fizzy white head. Aroma is of apple and maybe a little yeasty. Flavor is tart, some citric lemon like qualities, and with a hint of sourness that seems just right. Finish is dry and fairly short. Man, <span class='class1'>I didnt realize cider was this yummy.</span> <span class='class0'>I think Ill have to try others.</span> Went back to the store and got another bottle already of this one.","This <span class=class0>is</span> my first <span class=class1>cider</span>. 500ml bottle. Pours <span class=class1>a</span> clear <span class=class0>yellow</span> with light fizzy white head. Aroma is of apple and maybe a <span class=class0>little</span> <span class=class1>yeasty</span>. Flavor is <span class=class1>tart</span>, some <span class=class0>citric</span> lemon like <span class=class0>qualities</span>, and with a hint of sourness that seems <span class=class1>just</span> <span class=class1>right</span>. Finish is dry and fairly <span class=class0>short</span>. Man, I didnt realize cider was this <span class=class1>yummy</span>. I think <span class=class0>Ill</span> have to try <span class=class1>others</span>. Went back to the store and got another bottle already of this <span class=class1>one</span>.",30,30,3e5ad666,beer,Conf.+Single,8.647700071334839,1,1,1,0.9568345323741008,,,1,1.0
753777,"Bottle, Sarahs.  Well, Ive always meant to try it and splitting it with some friends at a reasonably priced establishment seemed like as good of place as any.  Amazing powder cocoa aroma - Ive never smelled a ""beer"" quite like it. I like it.  Syrupy dark brown looking in the glass.  Huge powdered cocoa taste - almost chocolate milk mix like. It starts sweet, ends bitter and is very weird on this light of a bodied beer.  What started out as a neat little gimmick becomes way to sweet as it warms and almost undrinkable by the end.  I have no idea how to rate this one but here goes...",0,0,0.955102040816326,"Bottle, Sarahs.  Well, Ive always meant to try it and splitting it with some friends at a reasonably priced establishment seemed like as good of place as any.  Amazing powder cocoa aroma - Ive never smelled a ""beer"" quite like it. <span class='class1'>I like it. </span> Syrupy dark brown looking in the glass.  Huge powdered cocoa taste - almost chocolate milk mix like. It starts sweet, ends bitter and is very weird on this light of a bodied beer.  What started out as a neat little gimmick becomes way to sweet as it warms and almost undrinkable by the end.  <span class='class0'>I have no idea how to rate this </span>one but here goes...","Bottle, Sarahs.  Well, Ive always meant to try <span class=class1>it</span> and splitting it with some friends at a reasonably priced establishment seemed <span class=class1>like</span> as good of place as any.  Amazing powder cocoa aroma - Ive never smelled a ""beer"" quite like it. <span class=class1>I</span> like it.  Syrupy dark brown looking in the glass.  <span class=class1>Huge</span> <span class=class0>powdered</span> cocoa taste - almost chocolate milk mix like. It starts <span class=class0>sweet</span>, ends bitter and is very <span class=class0>weird</span> on this light of a bodied beer.  What started out as a neat little gimmick becomes <span class=class0>way</span> to sweet as it warms and almost <span class=class0>undrinkable</span> by the end.  I have no idea how to rate this one but here goes...",31,31,3e5ad666,beer,Conf.+Single,15.671663284301758,0,0,0,0.9551020408163264,,,1,0.9090909090909091
22808,"UPDATED: NOV 12, 2003 The beer poured with a nice thick head that leaves a lasting lace. The nose is very malty and I believe I detect pasteurization. Upon my first sip, my suspicions are confirmed. This beer has suffered from the ill effects of pasteurization, thats unfortunate. There was a lot of potential: beautiful color, nice bead, and a wonderful head. So, unfortunately I get the stale cardboard flavors associated with being cooked. The beer finishes long, sweet and sticky.",0,0,0.983367983367983,"UPDATED: NOV 12, 2003 The beer poured with a nice thick head that leaves a lasting lace. The nose is very malty and I believe I detect pasteurization. Upon my first sip, my suspicions are confirmed. <span class='class0'>This beer has suffered from the ill effects </span>of pasteurization, thats unfortunate. <span class='class1'>There was a lot of potential:</span> beautiful color, nice bead, and a wonderful head. So, unfortunately I get the stale cardboard flavors associated with being cooked. The beer finishes long, sweet and sticky.","UPDATED: NOV 12, 2003 The beer poured with a <span class=class1>nice</span> thick <span class=class0>head</span> that leaves a lasting lace. The nose is very malty and I believe I detect pasteurization. Upon my first sip, my suspicions are confirmed. This beer has suffered from the ill effects of pasteurization, thats unfortunate. There was a lot of potential: <span class=class1>beautiful</span> color, nice bead, and a <span class=class1>wonderful</span> head. <span class=class0>So</span>, <span class=class0>unfortunately</span> I <span class=class1>get</span> the <span class=class0>stale</span> <span class=class0>cardboard</span> <span class=class0>flavors</span> associated with being <span class=class0>cooked</span>. The beer finishes <span class=class1>long</span>, sweet and sticky.",32,32,3e5ad666,beer,Conf.+Single,17.44097900390625,0,0,0,0.9833679833679834,,,1,0.9659090909090909
679192,"What an interesting beer! Pours the classic motor oil black color that I expect from a stout with a perfectly shaped thick off-white head. Aroma is NOT typical of most stouts. Sure it has some coffee and chocolate but theres also an almost cheesy smell in there as well. WAY too much carbonation. I prefer any stout I drink to be somewhat subdued when it comes to fizz and this one is extremely fizzy and violent on the tongue. Still, plenty of roasted coffee flavor to go with hints of molasses and chocolate. Some alcohol in the finish. The carbonation keeps this beer from breaking the ""4"" point mark in my opinion. Its a shame really.",1,1,0.8148148148148141,"<span class='class1'>What an interesting beer! </span>Pours the classic motor oil black color that I expect from a stout with a perfectly shaped thick off-white head. Aroma is NOT typical of most stouts. Sure it has some coffee and chocolate but theres also an almost cheesy smell in there as well. WAY too much carbonation. I prefer any stout I drink to be somewhat subdued when it comes to fizz and this one is extremely fizzy and violent on the tongue. Still, plenty of roasted coffee flavor to go with hints of molasses and chocolate. Some alcohol in the finish. The carbonation keeps this beer from breaking the ""4"" point mark in my opinion. <span class='class0'>Its a shame really.</span>","What an <span class=class1>interesting</span> beer! Pours the classic motor oil black color that I expect from a stout with a perfectly shaped thick off-white head. Aroma is NOT typical of most stouts. Sure it has some coffee and chocolate but theres also an almost cheesy smell in there as well. WAY too much carbonation. I prefer any stout I drink to be somewhat subdued when it comes to <span class=class0>fizz</span> and this one is <span class=class0>extremely</span> fizzy and <span class=class0>violent</span> on the <span class=class1>tongue</span>. Still, <span class=class1>plenty</span> of roasted coffee flavor to go with hints of <span class=class1>molasses</span> and chocolate. Some alcohol in the finish. The carbonation keeps this beer from breaking the ""4"" point mark in my opinion. Its a <span class=class0>shame</span> really.",33,33,3e5ad666,beer,Conf.+Single,25.802271366119385,0,1,1,0.8148148148148148,,,0,0.7159090909090909
444631,"From a 11.5 fl. oz. bottle with a lot code: A21L84 0400.  Pours a watered down golden straw with white carbonated head that dissipates quickly.  It is hard to identify the aroma since it is an L-A but I think there are malts in it.  Malts are noticeable in the taste but it is also kind of stale.  I cant quite pin it down. If you are going to go L-A, there are much better ones out there",0,0,0.872727272727272,"From a 11.5 fl. oz. bottle with a lot code: A21L84 0400.  Pours a watered down golden straw with white carbonated head that dissipates quickly.  It is hard to identify the aroma since it is an L-A but I think there are malts in it. <span class='class1'> Malts are noticeable in the taste </span>but it is also kind of stale.  I cant quite pin it down. If you are going to go L-A, <span class='class0'>there are much better ones out there</span>","From a <span class=class1>11</span>.5 fl. oz. bottle with a lot <span class=class0>code</span>: A21L84 0400.  Pours a <span class=class0>watered</span> <span class=class1>down</span> golden <span class=class0>straw</span> with white carbonated head that dissipates <span class=class1>quickly</span>.  It is hard to identify the <span class=class0>aroma</span> since <span class=class1>it</span> is an <span class=class0>L</span>-A <span class=class1>but</span> I think <span class=class0>there</span> <span class=class0>are</span> malts in it.  Malts are noticeable in the taste but it is also <span class=class1>kind</span> <span class=class1>of</span> <span class=class0>stale</span>.  I <span class=class1>cant</span> quite <span class=class1>pin</span> it down. <span class=class0>If</span> you are going to go L-A, there are much <span class=class1>better</span> ones out there",34,34,3e5ad666,beer,Conf.+Single,10.40459156036377,0,0,0,0.8727272727272728,,,1,1.0
237822,"1 pint, 6 oz. bottle@Olympen,Oslo. A mostly lasting dense yellow head upon a translucent, reddish-brown colored body.  Aroma has a strong earthy, grassy and piny hoppiness, (almost) balanced by some toasted dark malts and a scent of toffee/cream-caramel. Taste is dominated by earthy and piny bittering hops. Sour- sweet maltiness underneath. Notes of citrus and spices. Mouthfeel is quite sharp, bordering to astringency. Medium body strenght. A powerful and punchy one, and certainly rough on the palate.",1,1,0.75595238095238,"1 pint, 6 oz. bottle@Olympen,Oslo. A mostly lasting dense yellow head upon a translucent, reddish-brown colored body.  Aroma has a strong earthy, grassy and piny hoppiness, (almost) balanced by some toasted dark malts and a scent of toffee/cream-caramel. Taste is dominated by earthy and piny bittering hops. Sour- sweet maltiness underneath. Notes of citrus and spices. Mouthfeel is quite sharp, bordering to astringency. Medium body strenght. <span class='class1'>A powerful and punchy one,</span> and certainly <span class='class0'>rough on the palate.</span>","1 pint, 6 oz. bottle@Olympen,Oslo. A mostly lasting dense yellow head upon a translucent, reddish-brown colored body.  Aroma has a strong earthy, grassy and piny hoppiness, (almost) balanced by some toasted dark malts and a scent of toffee/cream-<span class=class1>caramel</span>. Taste is dominated by earthy and piny bittering hops. <span class=class0>Sour</span>- sweet maltiness underneath. Notes of citrus and spices. Mouthfeel is quite sharp, bordering to astringency. Medium body strenght. A <span class=class1>powerful</span> and <span class=class1>punchy</span> <span class=class0>one</span>, and <span class=class0>certainly</span> <span class=class0>rough</span> <span class=class0>on</span> the <span class=class1>palate</span>.",35,35,3e5ad666,beer,Conf.+Single,59.18902015686035,1,1,1,0.7559523809523809,,,1,0.6931818181818182
447075,"Bottle: This Candadian classic pours a clear, light gold color with no head or lacing to write of.  It has a faint aromas of a pilesner.  The taste that one detects is that of light grape and watered-down wheat.  It has a crisp, refreshing feel with tons of carbonation.  It is almost good for its style, but still not enough to rank in the top of the Bottom 10.  I wont have it again, but I imagine many Canadian Royal Mounties will continue to throw these down as they plod their way through the Yukon territory.",0,0,0.983367983367983,"Bottle: This Candadian classic pours a clear, light gold color with no head or lacing to write of.  It has a faint aromas of a pilesner.  The taste that one detects is that of light grape and watered-down wheat.  It has a crisp, refreshing feel with tons of carbonation.  <span class='class1'>It is almost good for its style,</span> but still not enough to rank in the top of the Bottom 10.  <span class='class0'>I wont have it again,</span> but I imagine many Canadian Royal Mounties will continue to throw these down as they plod their way through the Yukon territory.","Bottle: This Candadian <span class=class1>classic</span> pours a clear, light gold color with no head or lacing to write of.  It has a faint aromas of a pilesner.  The taste that one detects is that of light <span class=class1>grape</span> and <span class=class0>watered</span>-down wheat.  It has a <span class=class1>crisp</span>, <span class=class1>refreshing</span> feel with tons of carbonation.  It is <span class=class0>almost</span> good for its style, <span class=class1>but</span> still not enough to rank in the top of the Bottom 10.  I <span class=class0>wont</span> have it again, but I imagine many <span class=class0>Canadian</span> Royal Mounties <span class=class1>will</span> continue to throw these down as they plod their way through the Yukon territory.",36,36,3e5ad666,beer,Conf.+Single,10.642202854156494,0,0,0,0.9833679833679834,,,1,0.9318181818181818
819450,"Bottle: Ok... so if I was to say to you Hows my hair looking?, you would probably say I dont know, dickhead, you are sitting at a computer that I cant see (or were)! And youd be right! Because, thats the thing about clouds... they are fluffy, and although HB pencils are probably no match for their deftness on the fretboard, it seems pretty clear that, at least for religious Daoists, soteriology is firmly rooted in epistemology. It is unclear whether this is due to parasitic drag or the use of energy saving lightbulbs. Nevertheless, floors remain handy in everyday life.Yes... that about sums this beer up, I think.",0,0,0.895287958115183,"Bottle: Ok... so if I was to say to you Hows my hair looking?, you would probably say I dont know, dickhead, you are sitting at a computer that I cant see (or were)! And youd be right! Because, thats the thing about clouds... they are fluffy, and although HB pencils are probably no match for their deftness on the fretboard, it seems pretty clear that, at least for religious Daoists, soteriology is firmly rooted in epistemology. It is unclear whether <span class='class0'>this is due to parasitic drag or the use of energy saving lightbulbs.</span> Nevertheless, <span class='class1'>floors remain handy </span>in everyday life.Yes... that about sums this beer up, I think.","Bottle: Ok... so if I was to say to you Hows my hair looking?, you would probably say I dont <span class=class0>know</span>, dickhead, you are sitting at a computer that I cant see (or were)! And youd be right! Because, thats the thing <span class=class0>about</span> clouds... they are fluffy, and although HB pencils are probably no match <span class=class0>for</span> their deftness on the <span class=class0>fretboard</span>, it seems pretty clear that, at <span class=class0>least</span> for religious Daoists, soteriology is firmly rooted in epistemology. It is unclear whether this is <span class=class1>due</span> to <span class=class0>parasitic</span> <span class=class0>drag</span> or the use of <span class=class0>energy</span> <span class=class0>saving</span> <span class=class0>lightbulbs</span>. <span class=class1>Nevertheless</span>, <span class=class0>floors</span> remain <span class=class1>handy</span> in everyday life.<span class=class0>Yes</span>... that about sums this beer up, I think.",37,37,3e5ad666,beer,Conf.+Single,21.10232734680176,0,0,0,0.8952879581151832,,,1,0.9886363636363636
426933,"On draft at the Miami location.  Im pretty sure this was labeled as czech lager, but I think this is the correct listing.  Pours a clear light golden amber with ring of white head.  Lightly sweetened nose with butter buds aroma.  Hop bittering is decent for style, but the hops seem a bit old and not saazy at all.  More like a fruity hop profile with lots of diacytal.  I think id rather have a bud.",0,0,0.6451612903225801,"On draft at the Miami location.  Im pretty sure this was labeled as czech lager, but I think this is the correct listing.  Pours a clear light golden amber with ring of white head.  Lightly sweetened nose with butter buds aroma.  <span class='class1'>Hop bittering is decent for style,</span> but the hops seem a bit old and not saazy at all.  More like a fruity hop profile with lots of diacytal.  I think <span class='class0'>id rather have a bud.</span>","On <span class=class1>draft</span> at the <span class=class0>Miami</span> location.  Im pretty sure this was labeled as <span class=class1>czech</span> <span class=class0>lager</span>, but I think this is the correct listing.  Pours a clear light golden amber <span class=class1>with</span> ring of white head.  Lightly sweetened nose with butter buds aroma.  Hop bittering is decent <span class=class0>for</span> style, but the hops seem a <span class=class1>bit</span> old and not <span class=class1>saazy</span> at <span class=class1>all</span>.  More like a fruity <span class=class1>hop</span> profile with <span class=class1>lots</span> of <span class=class0>diacytal</span>.  I think id rather <span class=class1>have</span> a <span class=class0>bud</span>.",38,38,3e5ad666,beer,Conf.+Single,16.91950535774231,0,0,0,0.6451612903225806,,,1,0.9659090909090909
946512,"I would like to thank Joe M500 for this wonderful beer, I didn't think such an incrdible beer could exist in the world until now, thanks Joe.  The appearance of this beer is actually pretty nice with a deep amber body topped by a thick off white quickly disappearing head with little lacing, but that is where the brewer seems to have stopped trying.  I don't know what that aroma is but it's sweet and flowery like laundry detergent.  One sip of this beer was enough for me.  The flavor is similar to the aroma, except for the fact that you could pick out some hoppy notes.  Really not worth a second sip let alone finishing the glass or bottle.",0,0,0.966542750929368,"I would like to thank Joe M500 for this wonderful beer, <span class='class1'>I didn't think such an incrdible beer could exist</span> in the world until now, thanks Joe.  The appearance of this beer is actually pretty nice with a deep amber body topped by a thick off white quickly disappearing head with little lacing, but that is where the brewer seems to have stopped trying.  I don't know what that aroma is but it's sweet and flowery like laundry detergent.  One sip of this beer was enough for me.  The flavor is similar to the aroma, except for the fact that you could pick out some hoppy notes.  <span class='class0'>Really not worth a second sip </span>let alone finishing the glass or bottle.","I would like to thank Joe M500 for <span class=class1>this</span> <span class=class1>wonderful</span> beer, I <span class=class1>didn</span>'t think <span class=class1>such</span> an incrdible beer could exist in the world until now, thanks Joe.  The <span class=class0>appearance</span> of this beer is <span class=class0>actually</span> pretty <span class=class1>nice</span> with a deep amber body topped by a thick off white quickly disappearing head with little lacing, but <span class=class1>that</span> is where the brewer seems to have stopped trying.  I don't know what that aroma is but it's sweet and flowery like <span class=class0>laundry</span> <span class=class0>detergent</span>.  One sip of this beer was <span class=class1>enough</span> for <span class=class1>me</span>.  The flavor is <span class=class1>similar</span> to the aroma, except for the fact that you could pick out some <span class=class1>hoppy</span> notes.  Really <span class=class0>not</span> worth a <span class=class1>second</span> sip let alone finishing the glass or bottle.",39,39,3e5ad666,beer,Conf.+Single,4.8866119384765625,0,0,0,0.966542750929368,,,1,0.9431818181818182
526628,"Reminds me of my first German Pils; thin, bitter, and stinky, just not as good.	Decent for the style, but really now; why would anyone drink more than one of these, regardless of what else was available (Listerine anyone)?	Im guesing that in a blind taste test (minus all the ""original Pilsener"" hype) this one would score MUCH lower than it has.	Sorry, I find nothing remarkable here, other than peoples amazing response to hype.",0,1,0.50943396226415,"Reminds me of my first German Pils; thin, bitter, and stinky, just not as good.	Decent for the style, but really now; why would anyone drink more than one of these, regardless of what else was available (Listerine anyone)?	Im guesing that in a blind taste test (minus all the ""original Pilsener"" hype) this one would score MUCH lower than it has.	Sorry, <span class='class0'>I find nothing remarkable </span>here, other than <span class='class1'>peoples amazing response </span>to hype.","Reminds me of my first German Pils; <span class=class0>thin</span>, bitter, and <span class=class0>stinky</span>, just <span class=class0>not</span> <span class=class1>as</span> <span class=class1>good</span>.	Decent <span class=class0>for</span> the style, but really now; why would anyone drink more <span class=class0>than</span> one of these, regardless of what else was available (Listerine anyone)?	Im guesing that in a blind taste test (minus all the ""original Pilsener"" <span class=class1>hype</span>) this one would score MUCH lower than it has.	Sorry, I find <span class=class0>nothing</span> <span class=class1>remarkable</span> here, other than peoples <span class=class1>amazing</span> response to hype.",40,40,3e5ad666,beer,Conf.+Single,8.44972562789917,0,0,1,0.5094339622641509,,,1,0.7954545454545454
