initial_text,initial_difference,final_text,final_difference,pred_y,true_y
"I got this book from the library thinking it would actually be about the Pleistocene . It isn't. It is more about the author droning on about how her view is so much superior to that of mere scientists.I suspect that there may be a little regurgitated information about human evolution in there somewhere, but as an ecologist, I just don 't think that comes anywhere close to good enough .The invention of the Pleistocene and how we look at the time period differently over time could have been an interesting way to weave information together, but instead hubris just takes over and all the actual information gets lost within long diatribes",0.03753697872161865,"I got this book from the library thinking it would actually be about the Pleistocene . It isn't. It is more about the author droning on about how her view is so much superior to that of mere <sal0> scientists.I suspect that there </sal0> may be a little regurgitated information about human evolution in there somewhere, but as an ecologist, I just don 't think that comes anywhere close to good enough .The invention of the Pleistocene and how we look at the time period differently over time could have been an interesting way to weave information together, but instead hubris just takes over and all the actual information gets lost within long diatribes",0.01994115114212036,tensor(0),tensor(0)
"I got this book from the library thinking it would actually be about the Pleistocene . It isn't. It is more about the <sal0> author </sal0> droning on about how her view is so much superior to that of mere scientists.I suspect that there may be a little regurgitated information about human evolution in there somewhere, <sal0> but </sal0> as an ecologist, I <sal0> just don </sal0> 't think that comes <sal0> anywhere </sal0> close to good enough .The <sal0> invention </sal0> of the Pleistocene and how we look at the time period differently over time could have been an <sal0> interesting </sal0> way to weave information together, but <sal0> instead </sal0> hubris just takes over and all the actual information gets lost within long <sal0> diatribes </sal0>",0.03126877546310425,"I got this book from the library thinking it would actually be about the Pleistocene . It isn't. It is more about the <sal0> author </sal0> droning on about how her view is so much superior to that of <sal0> mere </sal0> scientists.I suspect that there may be a little regurgitated <sal1> information </sal1> about human evolution in there somewhere, <sal0> but </sal0> as an ecologist, I <sal0> just don </sal0> 't think that comes <sal0> anywhere </sal0> close to good enough .The <sal0> invention </sal0> of the Pleistocene and how we look at the time period differently over time could have been an <sal0> interesting </sal0> way to weave information together, but <sal0> instead </sal0> hubris just takes over and all the actual information gets lost within long <sal0> diatribes </sal0>",0.021247565746307373,tensor(0),tensor(0)
"Hazy amber color with almost no head. Sharp aroma of fresh hops. Tastes of fresh hops and sugar with a hint of grain  with oranged peel in the finish. Thin mouhfeel. Overall this beer is not impressive and it is missleading to have the word Pale in the name. Nothing about this beer, other than the slight haze, would lead me to think this was a Belgian style beer. <sal0> This beer is is worth skipping. </sal0>",0.046483635902404785,"Hazy amber color with almost no head. Sharp aroma of fresh hops. Tastes of fresh hops and sugar with a hint of grain  with oranged peel in the finish. Thin mouhfeel. Overall this beer is not impressive and it <sal1> is missleading to have </sal1> the word Pale in the name. Nothing about this beer, other than the slight haze, would lead me to think this was a Belgian style beer. <sal0> This beer is is worth skipping. </sal0>",0.019440412521362305,tensor(0),tensor(0)
"Hazy amber color with almost <sal0> no </sal0> head. Sharp aroma of fresh hops . Tastes of fresh hops and <sal0> sugar </sal0> with a hint of grain with oranged peel in the finish. <sal0> Thin </sal0> mouhfeel . Overall this beer is <sal0> not </sal0> impressive and it is missleading to have the word <sal0> Pale </sal0> in the name. <sal0> Nothing </sal0> about this beer, other than the slight haze , would lead me to think this was a Belgian style beer. This beer is is worth <sal0> skipping </sal0>",0.03741252422332764,"Hazy amber color with almost <sal0> no </sal0> head. Sharp aroma of <sal1> fresh hops . Tastes </sal1> of fresh hops and <sal0> sugar </sal0> with a hint of grain with oranged peel in the finish. <sal0> Thin </sal0> mouhfeel . Overall this beer is <sal0> not </sal0> impressive and it is missleading to have the word <sal0> Pale </sal0> in the name. <sal0> Nothing </sal0> about this beer, other than the slight haze , would lead me to think this was a Belgian style beer. This beer is is worth <sal0> skipping </sal0>",0.02082979679107666,tensor(0),tensor(0)
"<sal1> Hazy </sal1> amber color with almost <sal0> no </sal0> head. Sharp aroma of <sal1> fresh hops </sal1> . <sal1> Tastes </sal1> of fresh hops and <sal0> sugar </sal0> with a hint of grain with oranged peel in the finish. <sal0> Thin </sal0> <sal1> mouhfeel </sal1> . Overall this beer is <sal0> not </sal0> <sal1> impressive </sal1> and it is missleading to have the word <sal0> Pale </sal0> in the name. <sal0> Nothing </sal0> about this beer, other than the slight <sal1> haze </sal1> , would lead me to think this was a <sal1> Belgian </sal1> style beer. This beer is is <sal1> worth </sal1> <sal0> skipping </sal0>",0.03626364469528198,"<sal1> Hazy </sal1> amber color with almost <sal0> no </sal0> head. Sharp aroma of <sal1> fresh hops </sal1> . <sal1> Tastes </sal1> of fresh hops and <sal0> sugar </sal0> with a hint of grain with oranged peel in the finish. <sal0> Thin </sal0> <sal1> mouhfeel </sal1> . Overall this beer is <sal0> not </sal0> <sal1> impressive </sal1> and it is missleading to have the word <sal0> Pale </sal0> in the name. <sal0> Nothing </sal0> about this beer, <sal1> other </sal1> than the slight <sal1> haze </sal1> , would lead me to think this was a <sal1> Belgian </sal1> style beer. This beer is is <sal1> worth </sal1> <sal0> skipping </sal0>",0.02197366952896118,tensor(0),tensor(0)
"Hazy amber color with almost no head. Sharp aroma of fresh hops . Tastes of fresh hops and sugar with a hint of grain with oranged peel in the finish. Thin mouhfeel . Overall this beer is not impressive and it is missleading to have the word Pale in the name. Nothing about this beer, other than the slight haze , would lead me to think this was a Belgian style beer. This beer is is worth skipping",0.04693591594696045,"Hazy amber color with almost no head. Sharp aroma of fresh hops . Tastes of fresh hops and sugar with a hint of grain with oranged peel in the finish. Thin mouhfeel . Overall this beer is not impressive and it is missleading to have the word Pale in the name. Nothing about this beer, other than the slight haze , <sal0> would lead </sal0> me to think this <sal0> was a Belgian </sal0> style beer. This beer is is worth skipping",0.01905721426010132,tensor(0),tensor(0)
"Hazy amber color with almost <sal0> no </sal0> head. Sharp aroma of fresh hops . Tastes of fresh hops and <sal0> sugar </sal0> with a hint of grain with oranged peel in the finish. <sal0> Thin </sal0> mouhfeel . Overall this beer is <sal0> not </sal0> impressive and it is missleading to have the word <sal0> Pale </sal0> in the name. <sal0> Nothing </sal0> about this beer, other than the slight haze , would lead me to think this was a Belgian style beer. This beer is is worth <sal0> skipping </sal0>",0.03741252422332764,"Hazy amber color with almost <sal0> no </sal0> head. Sharp aroma of <sal1> fresh hops . Tastes </sal1> of fresh hops and <sal0> sugar </sal0> with a hint of grain with oranged peel in the finish. <sal0> Thin </sal0> mouhfeel . Overall this beer is <sal0> not </sal0> impressive and it is missleading to have the word <sal0> Pale </sal0> in the name. <sal0> Nothing </sal0> about this beer, other than the slight haze , would lead me to think this was a Belgian style beer. This beer is is worth <sal0> skipping </sal0>",0.02082979679107666,tensor(0),tensor(0)
"UPDATED: AUG 17, 2005 (on bottle, grand reserve 2004 edit.) At last got my..stuff.. togehter and rated this classic. Its a cheastnut-brown brew, with a lasting, beige head. Mouth is creamy; with toffee, prunes, rotten fruits and alcohol. <sal0> The yeast is there, but in the back. </sal0> Tickling, perfect carbonation. Relativly hard alcoholtaste in the finish, along withthe easters, nothing more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after a botlle of this stuff. (on bottle at RBESG 2005 1990 edit.) has <sal1> gone over the top at this stage. </sal1> Sent of cardboard and raisins.Finish is flat.",0.030660569667816162,"UPDATED: AUG 17, 2005 (on bottle, grand reserve 2004 edit.) At last got my..stuff.. togehter and rated this classic. Its a cheastnut-brown brew, with a lasting, beige head. Mouth is creamy; with toffee, prunes, rotten fruits and alcohol. <sal0> The yeast is there, but in the back. </sal0> Tickling, perfect carbonation. Relativly hard alcoholtaste in the finish, along withthe easters, nothing more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after a <sal0> botlle </sal0> <sal1> of </sal1> <sal0> this stuff. </sal0> (on bottle at RBESG 2005 1990 edit.) has <sal1> gone </sal1> <sal0> over the top at </sal0> <sal1> this stage. </sal1> <sal0> Sent </sal0> of cardboard <sal1> and </sal1> raisins.Finish is flat.",0.02144455909729004,tensor(1),tensor(1)
"UPDATED: AUG 17, 2005 (on bottle, grand reserve 2004 edit.) At last got my..stuff.. togehter and rated this <sal1> classic </sal1> . Its a cheastnut-brown brew, <sal1> with </sal1> a lasting, beige head. Mouth is creamy; with <sal1> toffee </sal1> , prunes, <sal0> rotten </sal0> <sal1> fruits </sal1> and alcohol. The yeast is there, but in the back. Tickling, <sal1> perfect </sal1> <sal0> carbonation </sal0> . Relativly hard alcoholtaste in the finish, along withthe easters, <sal0> nothing </sal0> more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after a botlle of this stuff. (on bottle at RBESG 2005 1990 edit.) has gone <sal0> over </sal0> the top at this stage. Sent of <sal0> cardboard </sal0> and <sal1> raisins </sal1> .Finish is",0.026900053024291992,"UPDATED: AUG 17, 2005 (on bottle, grand reserve 2004 edit.) At last got my..stuff.. togehter and rated this <sal1> classic </sal1> . Its a cheastnut-brown brew, <sal1> with </sal1> a lasting, beige head. Mouth is creamy; with <sal1> toffee </sal1> , prunes, <sal0> rotten </sal0> <sal1> fruits </sal1> and alcohol. The yeast is there, but in the <sal0> back. </sal0> Tickling, <sal1> perfect </sal1> <sal0> carbonation </sal0> . Relativly hard alcoholtaste in the finish, along withthe easters, <sal0> nothing </sal0> more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after a botlle of <sal0> this </sal0> stuff. (on bottle at RBESG 2005 1990 edit.) has gone <sal0> over </sal0> the top at this stage. Sent of <sal0> cardboard </sal0> and <sal1> raisins </sal1> <sal0> .Finish </sal0> is",0.0218847393989563,tensor(1),tensor(1)
"UPDATED: AUG 17, 2005 (on bottle, grand reserve 2004 edit.) At last got my..stuff.. togehter and rated this <sal1> classic </sal1> . Its a cheastnut-brown brew, <sal1> with </sal1> a lasting, beige head. Mouth is creamy; with <sal1> toffee </sal1> , prunes, <sal0> rotten </sal0> <sal1> fruits </sal1> and alcohol. The yeast is there, but in the back. Tickling, <sal1> perfect </sal1> <sal0> carbonation </sal0> . Relativly hard alcoholtaste in the finish, along withthe easters, <sal0> nothing </sal0> more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after a botlle of this stuff. (on bottle at RBESG 2005 1990 edit.) has gone <sal0> over </sal0> the top at this stage. Sent of <sal0> cardboard </sal0> and <sal1> raisins </sal1> .Finish is",0.026900053024291992,"UPDATED: AUG 17, 2005 (on bottle, grand reserve 2004 edit.) At last got my..stuff.. togehter and rated this <sal1> classic </sal1> . Its a cheastnut-brown brew, <sal1> with </sal1> a lasting, beige head. Mouth is creamy; with <sal1> toffee </sal1> , prunes, <sal0> rotten </sal0> <sal1> fruits </sal1> and alcohol. The yeast is there, but in the <sal0> back. </sal0> Tickling, <sal1> perfect </sal1> <sal0> carbonation </sal0> . Relativly hard alcoholtaste in the finish, along withthe easters, <sal0> nothing </sal0> more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after a botlle of <sal0> this </sal0> stuff. (on bottle at RBESG 2005 1990 edit.) has gone <sal0> over </sal0> the top at this stage. Sent of <sal0> cardboard </sal0> and <sal1> raisins </sal1> <sal0> .Finish </sal0> is",0.0218847393989563,tensor(1),tensor(1)
"UPDATED: AUG 17, 2005 (on bottle, grand reserve 2004 edit.) At last got my..stuff.. togehter and rated this classic . Its a cheastnut-brown brew, with a lasting, beige head. Mouth is creamy; with toffee , prunes, rotten fruits and alcohol. The yeast is there, but in the back. Tickling, perfect carbonation . Relativly hard alcoholtaste in the finish, along withthe easters, nothing more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after a botlle of this stuff. (on bottle at RBESG 2005 1990 edit.) has gone over the top at this stage. Sent of cardboard and raisins .Finish is",0.031671106815338135,"UPDATED: AUG 17, 2005 <sal1> (on bottle, grand reserve </sal1> 2004 edit.) At last got my..stuff.. togehter and rated this classic . Its a cheastnut-brown brew, with a lasting, beige head. Mouth is creamy; with toffee , prunes, rotten fruits and alcohol. The yeast is there, but in the back. Tickling, perfect carbonation . Relativly hard alcoholtaste in the finish, along withthe easters, nothing more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after <sal0> a botlle of this stuff. </sal0> (on bottle at RBESG 2005 1990 edit.) has gone over the top at this stage. Sent of cardboard and raisins .Finish is",0.021345078945159912,tensor(1),tensor(1)
"UPDATED: AUG 17, 2005 (on bottle, grand reserve 2004 edit.) At last got my..stuff.. togehter and rated this <sal1> classic </sal1> . Its a cheastnut-brown brew, <sal1> with </sal1> a lasting, beige head. Mouth is creamy; with <sal1> toffee </sal1> , prunes, rotten <sal1> fruits </sal1> and alcohol. The yeast is there, but in the back. Tickling, <sal1> perfect </sal1> carbonation . Relativly hard alcoholtaste in the finish, along withthe easters, nothing more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after a botlle of this stuff. (on bottle at RBESG 2005 1990 edit.) has gone over the top at this stage. Sent of cardboard and <sal1> raisins </sal1> .Finish is",0.02840268611907959,"UPDATED: AUG 17, 2005 (on bottle, grand reserve 2004 edit.) At last got my..stuff.. togehter and rated this <sal1> classic . Its </sal1> a cheastnut-brown brew, <sal1> with </sal1> a lasting, beige head. Mouth is creamy; with <sal1> toffee , prunes, </sal1> rotten <sal1> fruits </sal1> and alcohol. The yeast is there, but in <sal0> the back. Tickling, perfect </sal0> carbonation . Relativly hard alcoholtaste in the finish, along withthe easters, nothing more in the end actually. Had my mother-in-law doing doing the santa shuffle a x-mas eve, a few years back, after a botlle <sal0> of this stuff. </sal0> (on bottle at RBESG 2005 1990 edit.) has gone over the top at this stage. Sent of cardboard and <sal1> raisins </sal1> .Finish is",0.02139192819595337,tensor(1),tensor(1)
"<sal1> I was excited by the prospect of </sal1> two famous people from opposing political parties setting out on a road trip to find out what makes this country so divided. However, all Meghan and Michael did was travel the country getting drunk and high. They each seem to be more absorbed in themselves and bickering with one another than caring about what anyone they met along the way had to contribute. As a young female republican who supports gay marriage and relates to Meghan McCain on many levels, <sal0> I am once again disappointed </sal0> by her lack of grace and misuse of her potential influence.",0.038597822189331055,"<sal1> I </sal1> <sal0> was excited </sal0> <sal1> by </sal1> <sal0> the </sal0> <sal1> prospect of </sal1> two famous people from opposing political parties setting out on a road trip to find out what makes this country so divided. However, all Meghan and Michael did was travel the country getting drunk and high. They each seem to be more absorbed in themselves and bickering with one another than caring about what anyone they met along the way had to contribute. As a young female republican who supports gay marriage and relates to Meghan McCain on many levels, <sal0> I am once again disappointed </sal0> by her lack of grace and misuse of her potential <sal1> influence. </sal1>",0.021514713764190674,tensor(0),tensor(0)
"I was <sal0> excited </sal0> by the prospect of two <sal1> famous </sal1> people from <sal0> opposing </sal0> political parties setting out on a road trip to find out what makes this country so divided. However, all <sal1> Meghan </sal1> and Michael did was travel the country getting drunk and high. They each seem to be more <sal1> absorbed </sal1> in themselves and <sal0> bickering </sal0> with one another <sal0> than caring </sal0> about what anyone they met along the way had to contribute. As a young female republican who supports gay marriage and relates to Meghan McCain on many <sal1> levels </sal1> , I am <sal1> once </sal1> again disappointed by her <sal1> lack </sal1> of grace and <sal1> misuse </sal1> of her potential",0.03488743305206299,"I was <sal0> excited </sal0> by the prospect of two <sal1> famous </sal1> people from <sal0> opposing </sal0> political parties setting out on a road trip to find out what makes this country so divided. However, all <sal1> Meghan </sal1> and Michael did was travel the country getting drunk and high. They each seem to be more <sal1> absorbed </sal1> in themselves and <sal0> bickering </sal0> with one another <sal0> than caring </sal0> about what anyone they <sal0> met </sal0> along the way had to contribute. As a young female republican who <sal1> supports </sal1> gay marriage and relates to Meghan McCain on many <sal1> levels </sal1> , I am <sal1> once </sal1> again disappointed by her <sal1> lack </sal1> of grace and <sal1> misuse </sal1> <sal0> of her potential </sal0>",0.022562265396118164,tensor(0),tensor(0)
"I was <sal0> excited </sal0> by the prospect of two <sal1> famous </sal1> people from <sal0> opposing </sal0> political parties setting out on a road trip to find out what makes this country so divided. However, all <sal1> Meghan </sal1> and Michael did was travel the country getting drunk and high. They each seem to be more <sal1> absorbed </sal1> in themselves and <sal0> bickering </sal0> with one another <sal0> than caring </sal0> about what anyone they met along the way had to contribute. As a young female republican who supports gay marriage and relates to Meghan McCain on many <sal1> levels </sal1> , I am <sal1> once </sal1> again disappointed by her <sal1> lack </sal1> of grace and <sal1> misuse </sal1> of her potential",0.03488743305206299,"I was <sal0> excited </sal0> by the prospect of two <sal1> famous </sal1> people from <sal0> opposing </sal0> political parties setting out on a road trip to find out what makes this country so divided. However, all <sal1> Meghan </sal1> and Michael did was travel the country getting drunk and high. They each seem to be more <sal1> absorbed </sal1> in themselves and <sal0> bickering </sal0> with one another <sal0> than caring </sal0> about what anyone they <sal0> met </sal0> along the way had to contribute. As a young female republican who <sal1> supports </sal1> gay marriage and relates to Meghan McCain on many <sal1> levels </sal1> , I am <sal1> once </sal1> again disappointed by her <sal1> lack </sal1> of grace and <sal1> misuse </sal1> <sal0> of her potential </sal0>",0.022562265396118164,tensor(0),tensor(0)
"I was excited by the prospect of two famous people from opposing political parties setting out on a road trip to find out what makes this country so divided. However, all Meghan and Michael did was travel the country getting drunk and high. They each seem to be more absorbed in themselves and bickering with one another than caring about what anyone they met along the way had to contribute. As a young female republican who supports gay marriage and relates to Meghan McCain on many levels , I am once again disappointed by her lack of grace and misuse of her potential",0.04108661413192749,"<sal1> I </sal1> was excited by the prospect of two famous people from opposing political parties setting out on a road trip to find out what makes this country so divided. However, all Meghan <sal0> and Michael did was travel </sal0> the country getting drunk and high. They each seem to be <sal0> more absorbed </sal0> in themselves and bickering with one another than caring about what anyone they met along the way had to contribute. As a young <sal1> female </sal1> republican who supports gay marriage and relates to Meghan McCain on many <sal0> levels </sal0> , I am once again disappointed by her lack of grace and misuse of her potential",0.02112126350402832,tensor(0),tensor(0)
"I was <sal0> excited </sal0> by the prospect of two famous people from <sal0> opposing </sal0> political parties setting out on a road trip to find out what makes this country so divided. However, all Meghan and Michael did was travel the country getting drunk and high. They each seem to be more absorbed in themselves and <sal0> bickering </sal0> with one another <sal0> than caring </sal0> about what anyone they met along the way had to contribute. As a young female republican who supports gay marriage and relates to Meghan McCain on many levels , I am once again disappointed by her lack of grace and misuse of her potential",0.037425458431243896,"I was <sal0> excited </sal0> by the prospect of two famous people from <sal0> opposing </sal0> political parties setting out on a road trip to find out what makes this country so divided. However, all Meghan and Michael did was travel the country getting drunk and high. They each seem to be more <sal0> absorbed </sal0> in themselves and <sal0> bickering </sal0> with one another <sal0> than caring </sal0> about what anyone they met along <sal0> the </sal0> <sal1> way </sal1> <sal0> had to </sal0> contribute. As a young female republican who supports gay marriage and relates to Meghan McCain on many levels <sal1> , I am </sal1> once again disappointed by her lack of grace and misuse of her potential",0.021379947662353516,tensor(0),tensor(0)
"When I read this book in college, it really dragged for me.  I was more inclined to read with narrative lust (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition <sal1> was really a revelation to me. </sal1> Taking time to read the annotations forced me to slow down and really look at the world Austen was describing--and it was almost like visiting another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to appreciate the characters as well.",0.03278583288192749,"When I read this book in college, it really dragged for me.  I was more inclined to read with narrative lust (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition <sal1> was really a revelation to me. </sal1> Taking time to read the annotations forced me to slow down and really look at the world Austen was describing--and it was almost like visiting another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to appreciate the characters as <sal0> well. </sal0>",0.02120417356491089,tensor(1),tensor(1)
"<sal1> When </sal1> I <sal1> read </sal1> this book in <sal1> college </sal1> , it really dragged for me . I was more inclined <sal1> to </sal1> read with narrative lust (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition was really a <sal1> revelation </sal1> to me. Taking time to read the annotations forced me to slow down and really look at the world Austen was describing--and it was almost like visiting another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to <sal1> appreciate </sal1> the characters as",0.029184937477111816,"<sal1> When </sal1> I <sal1> read </sal1> this book in <sal1> college </sal1> , it really <sal1> dragged for me . I </sal1> was more inclined <sal1> to </sal1> read with narrative lust (as I <sal0> was informed </sal0> by a professor) than to <sal0> savor fine writing. </sal0> However, rereading Pride and Prejudice in <sal0> the annotated edition was really </sal0> a <sal1> revelation </sal1> to me. Taking time to read the annotations forced me to slow down and really look at the world Austen was describing--and it was almost like visiting another universe. Previously, I had <sal1> glossed over all </sal1> of the humor, especially with Mr. <sal0> Collins, and was clueless </sal0> about the implications <sal0> of one's choice of carriage. </sal0> The historical context provided by the annotations really helped to <sal1> appreciate </sal1> the <sal0> characters as </sal0>",0.01915562152862549,tensor(1),tensor(1)
"<sal1> When </sal1> I <sal1> read </sal1> this book in <sal1> college </sal1> , it really <sal0> dragged </sal0> for <sal0> me </sal0> . I was more inclined <sal1> to </sal1> read with narrative lust (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition was really a <sal1> revelation </sal1> to me. Taking time to read the annotations <sal0> forced </sal0> me to slow down and really look at the world <sal0> Austen </sal0> was describing--and it was almost like <sal0> visiting </sal0> another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to <sal1> appreciate </sal1> the characters as",0.027459323406219482,"<sal1> When </sal1> I <sal1> read </sal1> this book in <sal1> college , it </sal1> really <sal0> dragged </sal0> <sal1> for me </sal1> . I was more inclined <sal1> to </sal1> read with narrative lust (as I was informed by a professor) <sal1> than to savor fine writing. </sal1> However, rereading Pride and Prejudice in the annotated <sal1> edition was really </sal1> a <sal1> revelation </sal1> to me. Taking time to read the annotations <sal0> forced </sal0> me to slow down and really look at the world <sal0> Austen </sal0> was describing--and it <sal1> was almost like visiting </sal1> another universe. Previously, I had glossed over all of the humor, especially <sal0> with </sal0> Mr. Collins, and was clueless about the implications of <sal0> one's choice of carriage. </sal0> The historical context provided by the annotations really helped to <sal1> appreciate </sal1> the characters as",0.019541144371032715,tensor(1),tensor(1)
"When I read this book in college , it really dragged for me . I was more inclined to read with narrative lust (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition was really a revelation to me. Taking time to read the annotations forced me to slow down and really look at the world Austen was describing--and it was almost like visiting another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to appreciate the characters as",0.033279597759246826,"When I read this book in college , it really dragged for me . I was more inclined to read with narrative lust (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition was really a revelation to me. Taking time to read the annotations forced me to slow down and really look <sal1> at the world Austen </sal1> was describing--and it was almost like visiting another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to appreciate the characters as",0.019708633422851562,tensor(1),tensor(1)
"<sal1> When </sal1> I <sal1> read </sal1> this book in <sal1> college </sal1> , it really dragged for me . I was more inclined <sal1> to </sal1> read with narrative lust (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition was really a <sal1> revelation </sal1> to me. Taking time to read the annotations forced me to slow down and really look at the world Austen was describing--and it was almost like visiting another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to <sal1> appreciate </sal1> the characters as",0.029184937477111816,"<sal1> When </sal1> I <sal1> read </sal1> this book in <sal1> college </sal1> , it really <sal1> dragged for me . I </sal1> was more inclined <sal1> to </sal1> read with narrative lust (as I <sal0> was informed </sal0> by a professor) than to <sal0> savor fine writing. </sal0> However, rereading Pride and Prejudice in <sal0> the annotated edition was really </sal0> a <sal1> revelation </sal1> to me. Taking time to read the annotations forced me to slow down and really look at the world Austen was describing--and it was almost like visiting another universe. Previously, I had <sal1> glossed over all </sal1> of the humor, especially with Mr. <sal0> Collins, and was clueless </sal0> about the implications <sal0> of one's choice of carriage. </sal0> The historical context provided by the annotations really helped to <sal1> appreciate </sal1> the <sal0> characters as </sal0>",0.01915562152862549,tensor(1),tensor(1)
"Although Bergren writes in a Christian context, this is by no means a trite message story. <sal1> The characters are deeply, richly written, </sal1> frequently flawed and floundering. They (and the reader) are caught up in the circumstances of the story, each leading naturally to the next situation. In the end, the story is resolved, with enough questions and concern for the characters to invite the reader to move on to the next book. Believers and non-believers will easily become absorbed in the lives of Elsa, Peder and their friends and family.I rate books as follows:***** Fun and meaningful book, or changed/challenged me in a positive way.****Really fun or meaningful; well worth the time.***Pleasantly skimmed the surface; not memorable.**Plodded through.* <sal0> Abandoned; very flawed. </sal0>",0.028410911560058594,"Although Bergren writes in a Christian context, this is by no means a trite message story. <sal1> The </sal1> <sal0> characters </sal0> <sal1> are deeply, richly written, </sal1> frequently flawed and floundering. They (and the reader) are caught up in the circumstances of the story, <sal0> each </sal0> leading <sal0> naturally to the </sal0> next situation. In the end, the story is resolved, with enough questions and concern for the characters to invite the reader to move on to the next book. Believers and non-believers will easily become absorbed in the lives of Elsa, Peder and their friends and family.I rate books as follows:***** Fun and meaningful book, or changed/challenged me in a positive way.****Really <sal1> fun or meaningful; well worth </sal1> <sal0> the </sal0> time.***Pleasantly skimmed the surface; <sal0> not </sal0> memorable.**Plodded through.* <sal0> Abandoned; very flawed. </sal0>",0.01901829242706299,tensor(1),tensor(1)
"Although Bergren writes in a Christian context, this is by no means a trite message <sal1> story </sal1> . The characters are <sal1> deeply </sal1> , <sal1> richly </sal1> written, frequently flawed and <sal0> floundering </sal0> . They (and <sal1> the </sal1> reader) are <sal1> caught </sal1> up in the circumstances of the story, each leading naturally to the next situation. In the end, the story is resolved, with enough questions and concern for the characters to invite the reader to move on to the next book. Believers and non-believers will easily become absorbed in the lives of Elsa, Peder and their friends and family.I rate books as follows:***** Fun and meaningful book, or changed/ <sal1> challenged </sal1> me in a positive way.****Really fun or meaningful; well worth the time.***Pleasantly skimmed the <sal1> surface </sal1> ; not <sal0> memorable </sal0> .**Plodded through.* <sal0> Abandoned </sal0> ; very",0.02594304084777832,"Although Bergren writes in a Christian context, this is by no means a trite message <sal1> story </sal1> . The characters are <sal1> deeply </sal1> , <sal1> richly </sal1> written, frequently flawed and <sal0> floundering </sal0> . They (and <sal1> the </sal1> reader) are <sal1> caught </sal1> up in the circumstances of the story, each leading naturally to <sal0> the next situation. </sal0> In the end, the story is resolved, with enough questions and concern for the characters to invite the reader to move on to the next book. Believers and non-believers will easily become absorbed in the lives of Elsa, Peder and their friends and family.I rate books as follows:***** Fun and meaningful book, or changed/ <sal1> challenged </sal1> me in a positive way.****Really fun or meaningful; well worth <sal0> the </sal0> time.***Pleasantly skimmed the <sal1> surface </sal1> ; not <sal0> memorable </sal0> .**Plodded through.* <sal0> Abandoned </sal0> ; very",0.020342528820037842,tensor(1),tensor(1)
